RELEVE_ID,SPECIES_NAME,GRID_NO,DOMIN
1,Dactylis glomerata,1,8.0
1,Agrostis stolonifera,1,42.0
1,Lolium perenne,1,42.0
1,Ranunculus repens,1,0.1
1,Stellaria media,1,0.1
1,Taraxacum aggregate,1,0.1
2,Agrostis stolonifera,1,83.0
2,Lolium perenne,1,3.0
2,Rumex obtusifolius,1,18.0
2,Ranunculus repens,1,0.1
2,Taraxacum aggregate,1,8.0
2,Ranunculus acris,1,0.1
2,Cerastium fontanum,1,0.1
3,Deschampsia cepitosa,2,3.0
3,Agrostis stolonifera,2,30.0
3,Phragmites australis,2,63.0
3,Poa trivialis,2,3.0
3,Dactylis glomerata,2,3.0
3,Ranunculus repens,2,0.1
3,Juncus inflexus,2,63.0
4,Phragmites australis,2,3.0
4,Lolium perenne,2,8.0
4,Rumex obtusifolius,2,0.1
4,Agrostis stolonifera,2,63.0
5,Agrostis stolonifera,2,8.0
5,Agrostis capillaris,2,30.0
5,Cirsium arvense,2,30.0
5,Ranunculus acris,2,0.1
5,Cerastium fontanum,2,0.1
5,Taraxacum aggregate,2,8.0
6,Agrostis stolonifera,3,83.0
6,Lolium perenne,3,18.0
6,Cerastium fontanum,3,0.1
6,Ranunculus repens,3,0.1
7,Agrostis stolonifera,4,83.0
7,Lolium perenne,4,18.0
7,Taraxacum aggregate,4,3.0
8,Agrostis stolonifera,5,42.0
8,Trifolium repens,5,18.0
8,Poa annua,5,8.0
8,Lolium perenne,5,42.0
8,Ranunculus repens,5,0.1
8,Cirsium arvense,5,0.1
8,Cerastium fontanum,5,0.1
8,Taraxacum aggregate,5,0.1
8,Ranunculus acris,5,0.1
9,Holcus lanatus,6,18.0
9,Molinea cerulea,6,8.0
9,Festuca rubra,6,8.0
9,Rumex obtusifolius,6,0.5
9,Cirsium arvense,6,3.0
10,Alopercurus pratensis,6,63.0
10,Agrostis stolonifera,6,3.0
10,Cirsium arvense,6,3.0
10,Ranunculus repens,6,42.0
28,Anthoxanthum odoratum,2,8.0
28,Holcus lanatus,2,42.0
28,Poa pratensis,2,0.1
28,Ranunculus repens,2,0.3
28,Lolium perenne,2,18.0
28,Bromus hordeaceus,2,42.0
28,Cardamine pratensis,2,0.1
30,Anthoxanthum odoratum,2,8.0
30,Holcus lanatus,2,30.0
30,Ranunculus repens,2,0.5
30,Lolium perenne,2,0.1
30,Cerastium fontanum,2,0.1
30,Bromus hordeaceus,2,63.0
30,Cardamine pratensis,2,0.1
30,Poa trivialis,2,0.5
31,Anthoxanthum odoratum,3,63.0
31,Festuca rubra,3,30.0
31,Holcus lanatus,3,18.0
31,Ranunculus repens,3,0.3
31,Rumex acetosa,3,0.1
31,Taraxacum officinale,3,0.5
31,Lolium perenne,3,3.0
31,Cerastium fontanum,3,0.1
31,Cardamine pratensis,3,0.3
31,Poa trivialis,3,30.0
32,Alopecurus pratensis,3,0.1
32,Anthoxanthum odoratum,3,0.3
32,Dactylis glomerata,3,0.5
32,Holcus lanatus,3,63.0
32,Cardamine pratensis,3,0.3
32,Poa trivialis,3,18.0
33,Anthoxanthum odoratum,3,63.0
33,Festuca rubra,3,18.0
33,Filipendula ulmaria,3,0.1
33,Holcus lanatus,3,30.0
33,Ranunculus repens,3,0.3
33,Cerastium fontanum,3,0.5
33,Cardamine pratensis,3,0.1
33,Carex dioica,3,0.5
34,Ranunculus repens,4,0.3
34,Poa trivialis,4,3.0
34,Phragmites australis,4,83.0
35,Holcus lanatus,4,83.0
35,Taraxacum officinale,4,0.1
35,Rumex obtusifolius,4,0.1
35,Bromus hordeaceus,4,0.5
35,Cardamine pratensis,4,0.3
35,Poa trivialis,4,8.0
36,Filipendula ulmaria,4,0.1
36,Holcus lanatus,4,83.0
36,Poa pratensis,4,8.0
36,Ranunculus repens,4,0.1
36,Taraxacum officinale,4,0.1
36,Bromus hordeaceus,4,0.1
36,Cardamine pratensis,4,0.3
37,Holcus lanatus,5,83.0
37,Ranunculus repens,5,0.1
37,Bromus hordeaceus,5,0.5
37,Poa trivialis,5,3.0
38,Anthoxanthum odoratum,5,8.0
38,Filipendula ulmaria,5,0.1
38,Holcus lanatus,5,42.0
38,Ranunculus acris,5,0.1
38,Cerastium fontanum,5,0.1
38,Bromus hordeaceus,5,0.5
38,Poa trivialis,5,8.0
38,Lolium multiflorum,5,8.0
50,Anthoxanthum odoratum,12,8.0
50,Carex acutiformis,12,8.0
50,Carex flacca,12,3.0
50,Festuca rubra,12,3.0
50,Filipendula ulmaria,12,18.0
50,Holcus lanatus,12,0.3
50,Plantago lanceolata,12,3.0
50,Ranunculus acris,12,0.1
50,Ranunculus repens,12,0.3
50,Rumex acetosa,12,18.0
50,Taraxacum officinale,12,0.5
50,Cerastium fontanum,12,0.1
50,Cardamine pratensis,12,0.1
51,Anthoxanthum odoratum,13,0.5
51,Briza media,13,0.3
51,Carex acutiformis,13,0.1
51,Carex flacca,13,0.5
51,Centaurea nigra,13,0.3
51,Cirsium dissectum,13,63.0
51,Dactylis glomerata,13,0.5
51,Equisetum arvense,13,0.3
51,Filipendula ulmaria,13,30.0
51,Holcus lanatus,13,0.3
51,Ophioglossum vulgatum,13,0.1
51,Plantago lanceolata,13,8.0
51,Poa pratensis,13,0.5
51,Ranunculus acris,13,0.5
51,Ranunculus repens,13,0.5
51,Trifolium repens,13,0.5
51,Valeriana officinalis,13,0.3
52,Filipendula ulmaria,14,30.0
52,Anthoxanthum odoratum,14,8.0
52,Carex flacca,14,18.0
52,Centaurea nigra,14,3.0
52,Cirsium palustre,14,0.1
52,Equisetum arvense,14,8.0
52,Holcus lanatus,14,0.3
52,Juncus acutiflorus,14,8.0
52,Ophioglossum vulgatum,14,0.3
52,Plantago lanceolata,14,8.0
52,Ranunculus acris,14,0.5
52,Taraxacum officinale,14,0.3
52,Thalictrum flavum,14,8.0
52,Bromus hordeaceus,14,0.1
52,Silene flos-cuculi,14,0.1
53,Filipendula ulmaria,15,3.0
53,Anthoxanthum odoratum,15,0.5
53,Carex flacca,15,83.0
53,Carex nigra,15,0.1
53,Cirsium dissectum,15,8.0
53,Deschampsia cespitosa,15,0.1
53,Equisetum arvense,15,3.0
53,Equisetum palustre,15,0.1
53,Holcus lanatus,15,0.1
53,Plantago lanceolata,15,8.0
53,Ranunculus repens,15,0.1
53,Succisa pratensis,15,0.3
53,Taraxacum officinale,15,0.3
53,Thalictrum flavum,15,0.3
53,Ranunculus flammula,15,0.3
54,Filipendula ulmaria,16,8.0
54,Arrhenatherum elatius,16,0.1
54,Caltha palustris,16,0.1
54,Carex flacca,16,42.0
54,Carex nigra,16,0.3
54,Centaurea nigra,16,0.5
54,Equisetum arvense,16,0.5
54,Iris pseudacorus,16,0.5
54,Ophioglossum vulgatum,16,0.1
54,Plantago lanceolata,16,0.3
54,Thalictrum flavum,16,0.5
54,Phragmites australis,16,18.0
54,Ranunculus flammula,16,0.3
55,Filipendula ulmaria,17,18.0
55,Anthoxanthum odoratum,17,3.0
55,Briza media,17,0.1
55,Carex flacca,17,63.0
55,Carex nigra,17,0.3
55,Centaurea nigra,17,0.1
55,Cirsium dissectum,17,30.0
55,Equisetum arvense,17,0.3
55,Holcus lanatus,17,0.1
55,Ophioglossum vulgatum,17,8.0
55,Plantago lanceolata,17,0.5
55,Ranunculus repens,17,0.3
55,Trifolium repens,17,0.1
55,Phragmites australis,17,0.3
56,Filipendula ulmaria,18,42.0
56,Anthoxanthum odoratum,18,8.0
56,Carex flacca,18,83.0
56,Centaurea nigra,18,0.5
56,Equisetum arvense,18,0.5
56,Galium palustre,18,0.1
56,Holcus lanatus,18,0.5
56,Ophioglossum vulgatum,18,0.5
56,Plantago lanceolata,18,3.0
56,Ranunculus acris,18,0.1
56,Succisa pratensis,18,30.0
56,Valeriana officinalis,18,0.1
57,Filipendula ulmaria,18,30.0
57,Anthoxanthum odoratum,18,3.0
57,Carex flacca,18,42.0
57,Carex nigra,18,0.3
57,Holcus lanatus,18,8.0
57,Ranunculus acris,18,8.0
57,Ranunculus repens,18,3.0
57,Rhinanthus minor,18,0.1
57,Cardamine pratensis,18,0.3
57,Phragmites australis,18,8.0
57,Juncus effusus,18,3.0
58,Filipendula ulmaria,17,42.0
58,Anthoxanthum odoratum,17,8.0
58,Carex flacca,17,42.0
58,Carex nigra,17,18.0
58,Cirsium dissectum,17,0.5
58,Galium palustre,17,0.1
58,Holcus lanatus,17,0.5
58,Ranunculus acris,17,3.0
58,Ranunculus repens,17,30.0
58,Cardamine pratensis,17,0.3
58,Poa trivialis,17,3.0
58,Ranunculus flammula,17,0.5
58,Juncus effusus,17,0.3
59,Filipendula ulmaria,16,30.0
59,Anthoxanthum odoratum,16,18.0
59,Caltha palustris,16,0.1
59,Carex flacca,16,8.0
59,Centaurea nigra,16,0.1
59,Equisetum arvense,16,0.5
59,Festuca rubra,16,0.5
59,Holcus lanatus,16,8.0
59,Iris pseudacorus,16,0.1
59,Lychnis flos-cuculi,16,0.1
59,Ophioglossum vulgatum,16,0.1
59,Plantago lanceolata,16,0.5
59,Poa pratensis,16,8.0
59,Ranunculus repens,16,8.0
59,Taraxacum officinale,16,0.5
59,Trifolium repens,16,0.5
59,Ranunculus flammula,16,0.1
59,Juncus effusus,16,0.1
60,Filipendula ulmaria,15,63.0
60,Anthoxanthum odoratum,15,0.5
60,Caltha palustris,15,0.1
60,Carex flacca,15,30.0
60,Carex nigra,15,18.0
60,Equisetum arvense,15,0.5
60,Galium palustre,15,0.3
60,Holcus lanatus,15,0.3
60,Lychnis flos-cuculi,15,3.0
60,Plantago lanceolata,15,18.0
60,Ranunculus acris,15,3.0
60,Ranunculus repens,15,3.0
60,Trifolium repens,15,0.5
60,Cerastium fontanum,15,0.1
60,Cardamine pratensis,15,0.3
61,Filipendula ulmaria,14,30.0
61,Anthoxanthum odoratum,14,18.0
61,Carex flacca,14,42.0
61,Cirsium dissectum,14,0.1
61,Equisetum arvense,14,0.1
61,Holcus lanatus,14,0.5
61,Plantago lanceolata,14,8.0
61,Ranunculus acris,14,0.1
61,Thalictrum flavum,14,0.1
61,Trifolium repens,14,0.5
61,Cardamine pratensis,14,0.1
61,Poa trivialis,14,0.5
62,Filipendula ulmaria,13,8.0
62,Anthoxanthum odoratum,13,3.0
62,Carex flacca,13,0.5
62,Centaurea nigra,13,0.5
62,Cynosurus cristatus,13,3.0
62,Dactylis glomerata,13,3.0
62,Galium palustre,13,0.1
62,Holcus lanatus,13,0.5
62,Plantago lanceolata,13,63.0
62,Poa pratensis,13,0.1
62,Ranunculus acris,13,0.5
62,Ranunculus repens,13,0.5
62,Trifolium repens,13,0.5
62,Cerastium fontanum,13,0.1
62,Poa trivialis,13,0.5
63,Filipendula ulmaria,19,30.0
63,Carex flacca,19,8.0
63,Centaurea nigra,19,3.0
63,Cirsium dissectum,19,3.0
63,Dactylis glomerata,19,0.1
63,Equisetum arvense,19,0.3
63,Festuca rubra,19,0.3
63,Holcus lanatus,19,8.0
63,Juncus inflexus,19,0.3
63,Plantago lanceolata,19,8.0
63,Poa pratensis,19,8.0
63,Ranunculus acris,19,0.5
63,Ranunculus repens,19,0.5
63,Trifolium repens,19,8.0
63,Cerastium fontanum,19,0.1
63,Juncus effusus,19,0.1
63,Bromopsis ramosa,19,0.1
63,Orchis mascula,19,0.1
64,Filipendula ulmaria,20,3.0
64,Anthoxanthum odoratum,20,18.0
64,Briza media,20,0.5
64,Carex flacca,20,42.0
64,Cirsium dissectum,20,8.0
64,Equisetum palustre,20,0.5
64,Festuca rubra,20,3.0
64,Holcus lanatus,20,0.5
64,Plantago lanceolata,20,30.0
64,Poa pratensis,20,3.0
64,Ranunculus acris,20,0.1
64,Ranunculus repens,20,0.1
64,Trifolium repens,20,0.3
64,Cerastium fontanum,20,0.3
66,Filipendula ulmaria,26,8.0
66,Anthoxanthum odoratum,26,8.0
66,Briza media,26,0.1
66,Carex flacca,26,18.0
66,Cirsium dissectum,26,0.5
66,Dactylis glomerata,26,0.3
66,Equisetum arvense,26,0.3
66,Holcus lanatus,26,63.0
66,Plantago lanceolata,26,8.0
66,Ranunculus acris,26,0.3
66,Taraxacum officinale,26,0.5
66,Trifolium repens,26,0.5
66,Bromus hordeaceus,26,0.3
66,Poa trivialis,26,0.1
66,Dactylorhiza fuchsii,26,0.3
66,Scorzoneroides autumnalis,26,0.1
67,Filipendula ulmaria,27,18.0
67,Anthoxanthum odoratum,27,0.3
67,Briza media,27,0.1
67,Carex flacca,27,18.0
67,Centaurea nigra,27,3.0
67,Cirsium dissectum,27,0.5
67,Dactylis glomerata,27,0.3
67,Holcus lanatus,27,42.0
67,Plantago lanceolata,27,8.0
67,Ranunculus repens,27,0.1
67,Taraxacum officinale,27,0.3
67,Trifolium repens,27,0.5
67,Poa trivialis,27,3.0
67,Dactylorhiza fuchsii,27,0.1
67,Ranunculus bulbosus,27,0.1
68,Filipendula ulmaria,28,8.0
68,Angelica sylvestris,28,18.0
68,Anthoxanthum odoratum,28,0.3
68,Briza media,28,3.0
68,Carex flacca,28,18.0
68,Centaurea nigra,28,0.5
68,Dactylis glomerata,28,0.5
68,Equisetum arvense,28,0.5
68,Festuca rubra,28,3.0
68,Holcus lanatus,28,0.5
68,Hypochaeris radicata,28,0.1
68,Plantago lanceolata,28,30.0
68,Succisa pratensis,28,8.0
68,Trifolium repens,28,0.5
68,Valeriana officinalis,28,0.1
69,Filipendula ulmaria,29,3.0
69,Angelica sylvestris,29,0.5
69,Anthoxanthum odoratum,29,8.0
69,Briza media,29,0.5
69,Carex flacca,29,0.1
69,Centaurea nigra,29,8.0
69,Dactylis glomerata,29,0.1
69,Deschampsia cespitosa,29,8.0
69,Equisetum arvense,29,3.0
69,Festuca rubra,29,0.5
69,Holcus lanatus,29,63.0
69,Lotus corniculatus,29,8.0
69,Plantago lanceolata,29,8.0
69,Primula veris,29,0.1
69,Succisa pratensis,29,8.0
70,Filipendula ulmaria,30,0.5
70,Angelica sylvestris,30,0.3
70,Anthoxanthum odoratum,30,3.0
70,Carex flacca,30,0.1
70,Centaurea nigra,30,18.0
70,Dactylis glomerata,30,0.3
70,Festuca rubra,30,0.5
70,Holcus lanatus,30,3.0
70,Lotus corniculatus,30,0.3
70,Plantago lanceolata,30,63.0
70,Poa pratensis,30,8.0
70,Ranunculus acris,30,0.1
70,Succisa pratensis,30,0.3
70,Taraxacum officinale,30,0.3
71,Filipendula ulmaria,30,8.0
71,Anthoxanthum odoratum,30,0.3
71,Carex flacca,30,18.0
71,Centaurea nigra,30,3.0
71,Dactylis glomerata,30,0.3
71,Equisetum arvense,30,0.1
71,Festuca rubra,30,18.0
71,Holcus lanatus,30,0.3
71,Linum catharticum,30,0.1
71,Lotus corniculatus,30,18.0
71,Plantago lanceolata,30,3.0
71,Ranunculus acris,30,0.1
71,Ranunculus repens,30,30.0
71,Taraxacum officinale,30,0.3
71,Valeriana officinalis,30,0.3
71,Poa trivialis,30,18.0
72,Filipendula ulmaria,29,0.3
72,Angelica sylvestris,29,0.1
72,Briza media,29,8.0
72,Carex flacca,29,30.0
72,Centaurea nigra,29,3.0
72,Cirsium dissectum,29,8.0
72,Cirsium palustre,29,0.1
72,Dactylis glomerata,29,0.3
72,Equisetum arvense,29,0.3
72,Festuca rubra,29,30.0
72,Holcus lanatus,29,8.0
72,Linum catharticum,29,0.1
72,Plantago lanceolata,29,18.0
72,Poa pratensis,29,3.0
72,Primula veris,29,0.1
72,Ranunculus acris,29,0.3
72,Ranunculus repens,29,0.3
72,Succisa pratensis,29,3.0
72,Trifolium repens,29,0.3
72,Valeriana officinalis,29,0.5
72,Dactylorhiza fuchsii,29,0.1
73,Filipendula ulmaria,28,0.5
73,Angelica sylvestris,28,0.5
73,Anthoxanthum odoratum,28,0.5
73,Briza media,28,42.0
73,Carex flacca,28,0.5
73,Cirsium dissectum,28,8.0
73,Equisetum arvense,28,18.0
73,Festuca rubra,28,0.5
73,Holcus lanatus,28,0.5
73,Lotus corniculatus,28,0.3
73,Ophioglossum vulgatum,28,0.1
73,Plantago lanceolata,28,18.0
73,Ranunculus acris,28,0.3
73,Ranunculus repens,28,0.3
73,Succisa pratensis,28,0.3
73,Trifolium repens,28,3.0
73,Dactylorhiza fuchsii,28,0.3
74,Filipendula ulmaria,25,3.0
74,Angelica sylvestris,25,0.1
74,Anthoxanthum odoratum,25,0.5
74,Carex flacca,25,8.0
74,Carex nigra,25,0.1
74,Centaurea nigra,25,0.5
74,Dactylis glomerata,25,0.5
74,Equisetum palustre,25,0.5
74,Festuca rubra,25,8.0
74,Holcus lanatus,25,0.5
74,Linum catharticum,25,0.3
74,Lotus corniculatus,25,42.0
74,Persicaria amphibia,25,0.1
74,Plantago lanceolata,25,30.0
74,Poa pratensis,25,83.0
74,Ranunculus acris,25,8.0
74,Succisa pratensis,25,0.3
74,Taraxacum officinale,25,0.3
74,Thalictrum flavum,25,0.3
74,Trifolium pratense,25,18.0
75,Filipendula ulmaria,26,8.0
75,Anthoxanthum odoratum,26,0.5
75,Briza media,26,8.0
75,Carex flacca,26,30.0
75,Centaurea nigra,26,0.5
75,Cirsium dissectum,26,30.0
75,Equisetum palustre,26,0.5
75,Festuca rubra,26,30.0
75,Holcus lanatus,26,30.0
75,Lotus corniculatus,26,8.0
75,Plantago lanceolata,26,8.0
75,Ranunculus repens,26,0.5
75,Succisa pratensis,26,8.0
75,Taraxacum officinale,26,0.3
75,Thalictrum flavum,26,0.1
75,Trifolium pratense,26,8.0
75,Valeriana officinalis,26,0.1
75,Poa trivialis,26,8.0
75,Ranunculus flammula,26,8.0
75,Dactylorhiza fuchsii,26,0.1
76,Filipendula ulmaria,27,18.0
76,Briza media,27,3.0
76,Carex flacca,27,30.0
76,Carex nigra,27,42.0
76,Centaurea nigra,27,0.3
76,Cirsium dissectum,27,30.0
76,Cirsium palustre,27,0.1
76,Equisetum palustre,27,0.5
76,Holcus lanatus,27,3.0
76,Hypochaeris radicata,27,0.1
76,Molinia caerulea,27,18.0
76,Plantago lanceolata,27,8.0
76,Ranunculus acris,27,3.0
76,Ranunculus repens,27,3.0
76,Succisa pratensis,27,0.3
76,Taraxacum officinale,27,0.3
76,Valeriana officinalis,27,8.0
76,Vicia cracca,27,0.3
76,Poa trivialis,27,8.0
77,Filipendula ulmaria,19,8.0
77,Carex flacca,19,3.0
77,Equisetum palustre,19,42.0
77,Festuca rubra,19,8.0
77,Galium palustre,19,8.0
77,Holcus lanatus,19,30.0
77,Molinia caerulea,19,63.0
77,Persicaria amphibia,19,0.1
77,Ranunculus repens,19,0.3
77,Rumex acetosa,19,0.5
77,Taraxacum officinale,19,0.5
77,Trifolium repens,19,0.3
77,Poa trivialis,19,3.0
77,Phragmites australis,19,18.0
77,Juncus effusus,19,0.5
78,Filipendula ulmaria,20,8.0
78,Anthoxanthum odoratum,20,30.0
78,Briza media,20,0.1
78,Carex flacca,20,0.3
78,Cirsium palustre,20,0.1
78,Cynosurus cristatus,20,0.1
78,Deschampsia cespitosa,20,0.3
78,Equisetum palustre,20,0.1
78,Festuca rubra,20,63.0
78,Holcus lanatus,20,30.0
78,Molinia caerulea,20,0.5
78,Plantago lanceolata,20,18.0
78,Ranunculus acris,20,0.1
78,Ranunculus repens,20,8.0
78,Taraxacum officinale,20,0.1
78,Trifolium repens,20,8.0
78,Cerastium fontanum,20,0.1
78,Juncus effusus,20,0.5
78,Kindbergia praelonga,20,0.1
79,Filipendula ulmaria,21,0.3
79,Anthoxanthum odoratum,21,18.0
79,Carex flacca,21,83.0
79,Cynosurus cristatus,21,0.1
79,Equisetum palustre,21,0.1
79,Holcus lanatus,21,3.0
79,Linum catharticum,21,0.1
79,Lychnis flos-cuculi,21,0.3
79,Molinia caerulea,21,0.5
79,Plantago lanceolata,21,30.0
79,Ranunculus acris,21,0.1
79,Taraxacum officinale,21,0.3
79,Trifolium repens,21,0.5
79,Juncus effusus,21,0.3
79,Kindbergia praelonga,21,0.3
80,Filipendula ulmaria,21,8.0
80,Anthoxanthum odoratum,21,0.5
80,Carex flacca,21,63.0
80,Centaurea nigra,21,0.1
80,Deschampsia cespitosa,21,0.1
80,Equisetum palustre,21,0.3
80,Holcus lanatus,21,8.0
80,Lychnis flos-cuculi,21,0.1
80,Plantago lanceolata,21,8.0
80,Ranunculus acris,21,0.3
80,Ranunculus repens,21,0.3
80,Succisa pratensis,21,42.0
80,Cerastium fontanum,21,0.3
82,Filipendula ulmaria,22,18.0
82,Anthoxanthum odoratum,22,8.0
82,Briza media,22,0.3
82,Carex flacca,22,83.0
82,Deschampsia cespitosa,22,0.5
82,Equisetum palustre,22,0.1
82,Holcus lanatus,22,0.5
82,Molinia caerulea,22,8.0
82,Plantago lanceolata,22,18.0
82,Ranunculus repens,22,0.1
82,Taraxacum officinale,22,18.0
82,Trifolium repens,22,0.1
82,Kindbergia praelonga,22,8.0
83,Filipendula ulmaria,23,8.0
83,Anthoxanthum odoratum,23,8.0
83,Carex flacca,23,18.0
83,Carex nigra,23,0.1
83,Cynosurus cristatus,23,0.3
83,Dactylis glomerata,23,0.1
83,Deschampsia cespitosa,23,3.0
83,Equisetum palustre,23,0.3
83,Festuca rubra,23,0.3
83,Galium palustre,23,0.1
83,Holcus lanatus,23,3.0
83,Iris pseudacorus,23,0.3
83,Molinia caerulea,23,0.3
83,Plantago lanceolata,23,3.0
83,Ranunculus acris,23,0.3
83,Ranunculus repens,23,0.5
83,Trifolium repens,23,0.1
83,Juncus effusus,23,0.1
83,Kindbergia praelonga,23,8.0
